CustomerID,TotalRevenueByCustomer_x,AveragePurchaseValue_x,AveragePurchaseFrequency_x,CustomerLifespanDays_x,TotalPurchases,TotalRevenueByCustomer_y,AveragePurchaseValue_y,AveragePurchaseFrequency_y,CustomerLifespanDays_y,CLTV
12886,147.01,12.25,3,152,89,147.01,12.25,3,152,5586.0
12888,-29.85,-29.85,1,0,-3,-29.85,-29.85,1,0,-0.0
12890,19.51,1.95,1,0,16,19.51,1.95,1,0,0.0
12893,21.82,4.36,1,0,10,21.82,4.36,1,0,0.0
12895,34.2,17.1,2,44,20,34.2,17.1,2,44,1504.8
12897,58.0,58.0,1,0,40,58.0,58.0,1,0,0.0
12901,4401.3,183.39,16,260,3862,4401.3,183.39,16,260,762902.4
12902,49.7,16.57,1,0,20,49.7,16.57,1,0,0.0
12904,83.41,4.91,2,154,55,83.41,4.91,2,154,1512.28
12906,1002.1,83.51,4,67,422,1002.1,83.51,4,67,22380.68
12909,279.76,13.32,7,176,246,279.76,13.32,7,176,16410.24
12910,566.46,40.46,6,177,278,566.46,40.46,6,177,42968.52
12912,540.12,60.01,5,38,236,540.12,60.01,5,38,11401.9
12913,402.3,50.29,3,278,302,402.3,50.29,3,278,41941.86
12915,40.55,13.52,1,0,9,40.55,13.52,1,0,0.0
12916,253.4,15.84,4,182,82,253.4,15.84,4,182,11531.52
12917,297.0,297.0,1,0,60,297.0,297.0,1,0,0.0
12919,372.91,31.08,6,161,137,372.91,31.08,6,161,30023.28
12920,43.4,7.23,1,0,10,43.4,7.23,1,0,0.0
12921,2860.4,20.14,38,364,1666,2860.4,20.14,38,364,278576.48
12922,50.7,12.68,1,0,58,50.7,12.68,1,0,0.0
12923,53.18,6.65,1,0,22,53.18,6.65,1,0,0.0
12924,5.4,2.7,2,239,2,5.4,2.7,2,239,1290.6
12925,175.1,15.92,2,70,108,175.1,15.92,2,70,2228.8
12928,279.48,19.96,5,324,182,279.48,19.96,5,324,32335.2
12929,20.4,10.2,1,0,24,20.4,10.2,1,0,0.0
12930,76.08,12.68,3,93,44,76.08,12.68,3,93,3537.72
12931,5186.02,235.73,8,281,4046,5186.02,235.73,8,281,529921.04
12933,124.42,4.79,3,259,62,124.42,4.79,3,259,3721.83
12935,612.45,18.01,6,317,482,612.45,18.01,6,317,34255.02
12936,189.68,17.24,3,61,120,189.68,17.24,3,61,3154.92
12937,250.88,10.45,4,252,184,250.88,10.45,4,252,10533.6
12938,33.48,11.16,1,0,78,33.48,11.16,1,0,0.0
12939,2300.28,230.03,5,270,1100,2300.28,230.03,5,270,310540.5
12940,163.5,10.9,3,33,48,163.5,10.9,3,33,1079.1
12942,171.84,12.27,3,234,33,171.84,12.27,3,234,8613.54
12944,94.3,23.58,1,0,32,94.3,23.58,1,0,0.0
12945,56.85,18.95,1,0,23,56.85,18.95,1,0,0.0
12947,267.27,15.72,5,230,208,267.27,15.72,5,230,18078.0
12948,463.39,19.31,7,248,199,463.39,19.31,7,248,33522.16
12949,886.98,16.13,7,222,546,886.98,16.13,7,222,25066.02
12950,794.6,132.43,3,22,620,794.6,132.43,3,22,8740.38
12951,281.3,15.63,7,322,103,281.3,15.63,7,322,35230.02
12952,380.85,18.14,4,73,133,380.85,18.14,4,73,5296.88
12955,814.86,21.44,9,266,736,814.86,21.44,9,266,51327.36
12956,30.47,15.24,1,0,9,30.47,15.24,1,0,0.0
12957,744.4,14.6,9,330,527,744.4,14.6,9,330,43362.0
12962,60.79,15.2,2,106,25,60.79,15.2,2,106,3222.4
12963,412.21,19.63,6,357,179,412.21,19.63,6,357,42047.46
12965,198.11,7.92,1,0,83,198.11,7.92,1,0,0.0
12967,305.1,61.02,3,368,50,305.1,61.02,3,368,67366.08
12968,71.15,35.58,1,0,25,71.15,35.58,1,0,0.0
12970,70.8,2.72,3,315,51,70.8,2.72,3,315,2570.4
12971,1856.2,44.2,34,363,1250,1856.2,44.2,34,363,545516.4
12974,15.9,15.9,1,0,2,15.9,15.9,1,0,0.0
12976,369.2,61.53,1,0,240,369.2,61.53,1,0,0.0
12977,0.78,0.78,1,0,2,0.78,0.78,1,0,0.0
12980,1149.45,229.89,5,182,65,1149.45,229.89,5,182,209199.9
12981,76.38,25.46,1,0,34,76.38,25.46,1,0,0.0
12982,93.11,9.31,2,3,41,93.11,9.31,2,3,55.86
12985,205.4,12.84,3,28,124,205.4,12.84,3,28,1078.56
12987,100.2,14.31,3,124,58,100.2,14.31,3,124,5323.32
12988,144.55,6.57,1,0,29,144.55,6.57,1,0,0.0
12989,1815.53,95.55,10,356,747,1815.53,95.55,10,356,340158.0
12990,62.4,31.2,2,154,30,62.4,31.2,2,154,9609.6
12991,121.44,15.18,2,89,95,121.44,15.18,2,89,2702.04
12993,52.75,17.58,3,178,25,52.75,17.58,3,178,9387.72
12994,176.14,11.74,4,264,115,176.14,11.74,4,264,12397.44
12997,412.41,27.49,5,295,249,412.41,27.49,5,295,40547.75
12999,116.94,23.39,2,49,42,116.94,23.39,2,49,2292.22
13000,118.92,19.82,2,105,92,118.92,19.82,2,105,4162.2
13001,2404.39,36.99,13,322,1298,2404.39,36.99,13,322,154840.14
13002,50.1,16.7,1,0,30,50.1,16.7,1,0,0.0
13004,945.46,14.77,18,346,786,945.46,14.77,18,346,91987.56
13005,77.25,9.66,3,73,35,77.25,9.66,3,73,2115.54
13006,11.52,5.76,1,0,48,11.52,5.76,1,0,0.0
13008,102.45,20.49,1,0,61,102.45,20.49,1,0,0.0
13012,235.92,13.88,8,285,126,235.92,13.88,8,285,31646.4
13013,966.19,23.57,13,370,405,966.19,23.57,13,370,113371.7
13014,572.4,31.8,12,279,120,572.4,31.8,12,279,106466.4
13015,659.91,18.33,5,196,377,659.91,18.33,5,196,17963.4
13016,180.9,16.45,3,50,90,180.9,16.45,3,50,2467.5
13017,204.0,204.0,1,0,48,204.0,204.0,1,0,0.0
13018,1605.68,15.9,26,279,1106,1605.68,15.9,26,279,115338.6
13021,642.29,22.94,7,354,359,642.29,22.94,7,354,56845.32
13023,247.35,19.03,2,65,60,247.35,19.03,2,65,2473.9
13026,148.56,21.22,3,91,288,148.56,21.22,3,91,5793.06
13027,864.0,216.0,1,0,2160,864.0,216.0,1,0,0.0
13028,72.24,12.04,2,23,90,72.24,12.04,2,23,553.84
13029,399.0,199.5,2,215,40,399.0,199.5,2,215,85785.0
13030,109.57,7.3,2,357,82,109.57,7.3,2,357,5212.2
13032,229.44,12.75,3,49,79,229.44,12.75,3,49,1874.25
13033,28.2,14.1,1,0,11,28.2,14.1,1,0,0.0
13034,65.1,21.7,1,0,22,65.1,21.7,1,0,0.0
13035,198.0,66.0,2,187,136,198.0,66.0,2,187,24684.0
13037,287.4,22.11,3,118,124,287.4,22.11,3,118,7826.94
13038,167.4,33.48,2,107,84,167.4,33.48,2,107,7164.72
13040,44.78,14.93,1,0,12,44.78,14.93,1,0,0.0
13043,263.6,43.93,1,0,112,263.6,43.93,1,0,0.0
13044,65.78,10.96,1,0,81,65.78,10.96,1,0,0.0
13045,102.9,20.58,1,0,79,102.9,20.58,1,0,0.0
13046,241.43,21.95,2,236,58,241.43,21.95,2,236,10360.4
13047,578.8,15.64,13,342,281,578.8,15.64,13,342,69535.44
13048,484.17,14.67,5,313,329,484.17,14.67,5,313,22958.55
13049,273.78,54.76,2,254,162,273.78,54.76,2,254,27818.08
13050,1448.12,13.29,21,352,877,1448.12,13.29,21,352,98239.68
13052,131.4,26.28,1,0,104,131.4,26.28,1,0,0.0
13055,206.15,15.86,3,135,220,206.15,15.86,3,135,6423.3
13058,156.45,78.22,2,34,31,156.45,78.22,2,34,5318.96
13059,44.35,14.78,1,0,13,44.35,14.78,1,0,0.0
13060,50.4,25.2,1,0,16,50.4,25.2,1,0,0.0
13061,111.75,37.25,1,0,33,111.75,37.25,1,0,0.0
13064,107.82,11.98,3,140,65,107.82,11.98,3,140,5031.6
13065,68.1,17.02,1,0,22,68.1,17.02,1,0,0.0
13066,85.65,8.57,2,8,41,85.65,8.57,2,8,137.12
13067,9.53,4.77,1,0,4,9.53,4.77,1,0,0.0
13068,344.0,172.0,2,309,200,344.0,172.0,2,309,106296.0
13069,661.54,6.62,23,369,962,661.54,6.62,23,369,56183.94
13070,62.4,20.8,1,0,30,62.4,20.8,1,0,0.0
13072,50.25,25.12,1,0,15,50.25,25.12,1,0,0.0
13075,94.2,31.4,1,0,60,94.2,31.4,1,0,0.0
13077,101.56,4.42,4,365,301,101.56,4.42,4,365,6453.2
13078,2763.42,27.63,34,365,1536,2763.42,27.63,34,365,342888.3
13080,3.36,3.36,1,0,24,3.36,3.36,1,0,0.0
13081,5709.02,25.83,12,360,3836,5709.02,25.83,12,360,111585.6
13082,453.3,26.66,8,212,880,453.3,26.66,8,212,45215.36
13083,53.8,17.93,1,0,18,53.8,17.93,1,0,0.0
13085,58.2,14.55,2,138,14,58.2,14.55,2,138,4015.8
13089,11218.16,30.16,85,365,5940,11218.16,30.16,85,365,935714.0
13090,2542.84,72.65,10,353,616,2542.84,72.65,10,353,256454.5
13091,85.5,21.38,1,0,78,85.5,21.38,1,0,0.0
13092,116.95,16.71,4,289,119,116.95,16.71,4,289,19316.76
13093,1015.11,33.84,10,106,345,1015.11,33.84,10,106,35870.4
13094,431.52,71.92,5,288,375,431.52,71.92,5,288,103564.8
13097,1253.33,13.19,11,328,583,1253.33,13.19,11,328,47589.52
13098,5584.07,48.14,30,316,3253,5584.07,48.14,30,316,456367.2
13101,28.69,14.34,1,0,67,28.69,14.34,1,0,0.0
13102,1332.18,23.37,22,359,892,1332.18,23.37,22,359,184576.26
13103,58.2,19.4,1,0,36,58.2,19.4,1,0,0.0
13104,43.68,21.84,1,0,24,43.68,21.84,1,0,0.0
13107,225.28,22.53,3,248,198,225.28,22.53,3,248,16762.32
13108,55.2,27.6,1,0,48,55.2,27.6,1,0,0.0
13109,97.25,12.16,3,155,70,97.25,12.16,3,155,5654.4
13110,352.45,13.05,6,280,82,352.45,13.05,6,280,21924.0
13113,4842.54,72.28,30,366,1058,4842.54,72.28,30,366,793634.4
13115,400.61,14.31,7,358,296,400.61,14.31,7,358,35860.86
13116,51.39,10.28,2,21,40,51.39,10.28,2,21,431.76
13117,188.1,14.47,6,351,220,188.1,14.47,6,351,30473.82
13118,149.82,6.81,6,269,44,149.82,6.81,6,269,10991.34
13121,36.27,3.63,2,0,54,36.27,3.63,2,0,0.0
13122,213.36,17.78,1,0,144,213.36,17.78,1,0,0.0
13124,576.4,15.58,3,270,332,576.4,15.58,3,270,12619.8
13126,570.18,17.28,7,362,533,570.18,17.28,7,362,43787.52
13127,25.2,25.2,1,0,12,25.2,25.2,1,0,0.0
13131,231.2,17.78,4,164,134,231.2,17.78,4,164,11663.68
13133,19.9,19.9,1,0,2,19.9,19.9,1,0,0.0
13134,380.12,18.1,4,155,178,380.12,18.1,4,155,11222.0
13136,430.69,17.23,6,315,249,430.69,17.23,6,315,32564.7
13137,503.44,4.58,8,298,325,503.44,4.58,8,298,10918.72
13138,118.5,16.93,4,326,62,118.5,16.93,4,326,22076.72
13139,1067.67,31.4,8,243,560,1067.67,31.4,8,243,61041.6
13140,59.16,5.92,3,258,31,59.16,5.92,3,258,4582.08
13141,395.88,15.84,5,231,322,395.88,15.84,5,231,18295.2
13142,72.4,14.48,1,0,37,72.4,14.48,1,0,0.0
13144,23.6,23.6,1,0,8,23.6,23.6,1,0,0.0
13145,15.0,15.0,1,0,12,15.0,15.0,1,0,0.0
13146,32.0,10.67,1,0,39,32.0,10.67,1,0,0.0
13147,237.6,237.6,1,0,48,237.6,237.6,1,0,0.0
13148,654.09,9.34,13,335,397,654.09,9.34,13,335,40675.7
13149,521.7,24.84,4,275,284,521.7,24.84,4,275,27324.0
13151,64.15,10.69,2,92,25,64.15,10.69,2,92,1966.96
13153,49.44,24.72,1,0,48,49.44,24.72,1,0,0.0
13155,251.65,12.58,3,289,87,251.65,12.58,3,289,10906.86
13157,401.99,22.33,5,249,215,401.99,22.33,5,249,27800.85
13158,258.14,16.13,4,224,152,258.14,16.13,4,224,14452.48
13159,343.48,14.93,4,107,183,343.48,14.93,4,107,6390.04
13160,15.0,15.0,1,0,12,15.0,15.0,1,0,0.0
13161,10.9,10.9,1,0,2,10.9,10.9,1,0,0.0
13162,355.35,20.9,5,212,295,355.35,20.9,5,212,22154.0
13165,52.32,13.08,2,305,96,52.32,13.08,2,305,7978.8
13166,89.5,9.94,1,0,46,89.5,9.94,1,0,0.0
13167,139.67,13.97,4,125,219,139.67,13.97,4,125,6985.0
13168,335.45,11.98,4,282,146,335.45,11.98,4,282,13513.44
13169,187.8,93.9,2,189,36,187.8,93.9,2,189,35494.2
13170,31.42,3.14,1,0,56,31.42,3.14,1,0,0.0
13171,96.5,24.12,3,278,10,96.5,24.12,3,278,20116.08
13173,38.58,4.29,2,363,25,38.58,4.29,2,363,3114.54
13174,590.97,9.23,3,353,282,590.97,9.23,3,353,9774.57
13176,91.17,7.6,1,0,101,91.17,7.6,1,0,0.0
13177,42.6,14.2,1,0,14,42.6,14.2,1,0,0.0
13178,1286.94,22.19,11,334,756,1286.94,22.19,11,334,81526.06
13182,36.54,9.14,1,0,87,36.54,9.14,1,0,0.0
13183,916.09,50.89,8,327,461,916.09,50.89,8,327,133128.24
13184,391.56,10.58,8,276,368,391.56,10.58,8,276,23360.64
13186,320.72,16.04,4,89,246,320.72,16.04,4,89,5710.24
13187,30.1,6.02,1,0,16,30.1,6.02,1,0,0.0
13189,59.04,8.43,2,97,144,59.04,8.43,2,97,1635.42
13192,290.14,16.12,2,110,128,290.14,16.12,2,110,3546.4
13193,20.35,2.91,1,0,9,20.35,2.91,1,0,0.0
13194,17.7,17.7,1,0,6,17.7,17.7,1,0,0.0
13196,369.82,13.7,3,251,315,369.82,13.7,3,251,10316.1
13198,572.19,14.3,6,351,474,572.19,14.3,6,351,30115.8
13199,1408.92,58.71,19,363,986,1408.92,58.71,19,363,404922.87
13200,97.7,16.28,3,105,68,97.7,16.28,3,105,5128.2
13203,196.3,14.02,4,233,201,196.3,14.02,4,233,13066.64
13207,55.32,27.66,2,135,36,55.32,27.66,2,135,7468.2
13208,284.82,8.63,5,250,214,284.82,8.63,5,250,10787.5
13209,923.38,16.49,8,331,647,923.38,16.49,8,331,43665.52
13210,135.48,22.58,1,0,132,135.48,22.58,1,0,0.0
13211,313.65,26.14,2,266,183,313.65,26.14,2,266,13906.48
13212,241.35,6.52,4,52,87,241.35,6.52,4,52,1356.16
13213,277.58,18.51,4,143,274,277.58,18.51,4,143,10587.72
13217,85.0,85.0,1,0,100,85.0,85.0,1,0,0.0
13220,279.25,46.54,3,141,87,279.25,46.54,3,141,19686.42
13221,282.32,16.61,2,119,72,282.32,16.61,2,119,3953.18
13224,445.35,20.24,2,91,284,445.35,20.24,2,91,3683.68
13225,940.32,94.03,7,358,768,940.32,94.03,7,358,235639.18
13226,36.15,9.04,1,0,19,36.15,9.04,1,0,0.0
13227,100.2,50.1,1,0,44,100.2,50.1,1,0,0.0
13229,14.85,14.85,1,0,3,14.85,14.85,1,0,0.0
13230,647.32,5.1,13,361,355,647.32,5.1,13,361,23934.3
13232,348.17,7.57,7,231,246,348.17,7.57,7,231,12240.69
13233,151.0,13.73,2,262,256,151.0,13.73,2,262,7194.52
13235,199.52,11.74,1,0,102,199.52,11.74,1,0,0.0
13236,100.72,14.39,3,82,94,100.72,14.39,3,82,3539.94
13238,119.8,19.97,2,140,35,119.8,19.97,2,140,5591.6
13239,51.62,10.32,1,0,62,51.62,10.32,1,0,0.0
13240,171.31,12.24,4,269,83,171.31,12.24,4,269,13170.24
13242,104.0,20.8,2,101,50,104.0,20.8,2,101,4201.6
13243,120.4,8.6,1,0,64,120.4,8.6,1,0,0.0
13244,17.59,4.4,1,0,7,17.59,4.4,1,0,0.0
13245,49.3,24.65,1,0,10,49.3,24.65,1,0,0.0
13246,415.89,10.94,7,312,477,415.89,10.94,7,312,23892.96
13247,110.1,15.73,3,60,100,110.1,15.73,3,60,2831.4
13248,126.3,18.04,2,65,58,126.3,18.04,2,65,2345.2
13249,22.92,5.73,1,0,22,22.92,5.73,1,0,0.0
13253,276.6,46.1,1,0,348,276.6,46.1,1,0,0.0
13255,123.3,41.1,2,364,102,123.3,41.1,2,364,29920.8
13258,130.79,14.53,3,194,63,130.79,14.53,3,194,8456.46
13259,73.32,4.07,1,0,32,73.32,4.07,1,0,0.0
13260,219.0,219.0,1,0,20,219.0,219.0,1,0,0.0
13261,198.0,99.0,2,17,40,198.0,99.0,2,17,3366.0
13263,1291.23,4.22,33,324,883,1291.23,4.22,33,324,45120.24
13265,319.64,15.98,5,220,396,319.64,15.98,5,220,17578.0
13266,695.94,16.97,16,245,528,695.94,16.97,16,245,66522.4
13267,775.38,17.62,18,364,396,775.38,17.62,18,364,115446.24
13268,797.13,7.25,12,250,826,797.13,7.25,12,250,21750.0
13269,1066.6,17.49,14,368,712,1066.6,17.49,14,368,90108.48
13271,30.5,1.61,2,0,32,30.5,1.61,2,0,0.0
13272,15.0,15.0,1,0,4,15.0,15.0,1,0,0.0
13273,15.24,5.08,1,0,24,15.24,5.08,1,0,0.0
13276,170.3,21.29,2,36,44,170.3,21.29,2,36,1532.88
13277,107.5,35.83,3,118,70,107.5,35.83,3,118,12683.82
13278,163.57,12.58,1,0,183,163.57,12.58,1,0,0.0
13279,24.66,12.33,1,0,30,24.66,12.33,1,0,0.0
13280,181.95,10.11,3,215,126,181.95,10.11,3,215,6520.95
13282,109.35,13.67,5,202,45,109.35,13.67,5,202,13806.7
13284,34.2,17.1,1,0,12,34.2,17.1,1,0,0.0
13285,593.36,14.47,4,267,423,593.36,14.47,4,267,15453.96
13291,71.82,8.98,1,0,48,71.82,8.98,1,0,0.0
13292,144.47,18.06,2,246,73,144.47,18.06,2,246,8885.52
13294,232.34,16.6,2,60,153,232.34,16.6,2,60,1992.0
13295,21.95,10.98,2,13,11,21.95,10.98,2,13,285.48
13296,59.5,19.83,1,0,41,59.5,19.83,1,0,0.0
13297,262.95,32.87,2,44,113,262.95,32.87,2,44,2892.56
13299,29.7,29.7,1,0,6,29.7,29.7,1,0,0.0
13300,96.8,19.36,1,0,52,96.8,19.36,1,0,0.0
13301,129.85,8.66,4,189,53,129.85,8.66,4,189,6546.96
13302,63.75,63.75,1,0,5,63.75,63.75,1,0,0.0
13304,70.41,14.08,1,0,35,70.41,14.08,1,0,0.0
13305,458.55,24.13,8,368,265,458.55,24.13,8,368,71038.72
13308,192.66,24.08,3,181,350,192.66,24.08,3,181,13075.44
13309,201.91,13.46,4,301,171,201.91,13.46,4,301,16205.84
13310,177.94,13.69,4,296,92,177.94,13.69,4,296,16208.96
13311,90.16,22.54,1,0,30,90.16,22.54,1,0,0.0
13313,273.74,21.06,4,317,178,273.74,21.06,4,317,26704.08
13314,117.16,11.72,4,72,65,117.16,11.72,4,72,3375.36
13316,672.28,42.02,5,217,1783,672.28,42.02,5,217,45591.7
13317,422.24,15.08,7,292,222,422.24,15.08,7,292,30823.52
13318,73.96,24.65,2,32,40,73.96,24.65,2,32,1577.6
13319,1689.09,20.11,25,360,658,1689.09,20.11,25,360,180990.0
13320,382.67,15.31,4,135,228,382.67,15.31,4,135,8267.4
13322,45.08,7.51,1,0,36,45.08,7.51,1,0,0.0
13323,81.35,20.34,3,24,17,81.35,20.34,3,24,1464.48
13324,1188.66,84.9,7,276,1182,1188.66,84.9,7,276,164026.8
13325,116.5,38.83,1,0,34,116.5,38.83,1,0,0.0
13327,554.58,32.62,9,327,264,554.58,32.62,9,327,96000.66
13328,541.08,108.22,1,0,276,541.08,108.22,1,0,0.0
13329,152.1,25.35,3,335,97,152.1,25.35,3,335,25476.75
13330,284.94,25.9,3,223,156,284.94,25.9,3,223,17327.1
13332,116.65,16.66,1,0,53,116.65,16.66,1,0,0.0
13334,535.01,12.74,3,223,280,535.01,12.74,3,223,8523.06
13336,112.24,18.71,1,0,76,112.24,18.71,1,0,0.0
13338,31.91,5.32,2,3,34,31.91,5.32,2,3,31.92
13339,161.91,16.19,1,0,85,161.91,16.19,1,0,0.0
13340,2016.44,74.68,7,231,1024,2016.44,74.68,7,231,120757.56
13341,135.6,19.37,1,0,48,135.6,19.37,1,0,0.0
13343,120.78,17.25,2,5,51,120.78,17.25,2,5,172.5
13344,523.28,20.13,3,210,204,523.28,20.13,3,210,12681.9
13345,27.6,13.8,1,0,18,27.6,13.8,1,0,0.0
13347,39.6,39.6,1,0,24,39.6,39.6,1,0,0.0
13348,99.9,16.65,1,0,66,99.9,16.65,1,0,0.0
13349,46.44,11.61,1,0,72,46.44,11.61,1,0,0.0
13350,119.85,17.12,2,63,51,119.85,17.12,2,63,2157.12
13351,67.5,22.5,1,0,18,67.5,22.5,1,0,0.0
13352,112.32,14.04,1,0,123,112.32,14.04,1,0,0.0
13354,216.72,15.48,1,0,156,216.72,15.48,1,0,0.0
13355,121.0,20.17,1,0,62,121.0,20.17,1,0,0.0
13356,168.1,24.01,1,0,56,168.1,24.01,1,0,0.0
13357,103.74,6.92,1,0,40,103.74,6.92,1,0,0.0
13358,168.49,16.85,1,0,84,168.49,16.85,1,0,0.0
13359,155.52,14.14,2,4,76,155.52,14.14,2,4,113.12
13362,770.05,19.74,4,278,353,770.05,19.74,4,278,21950.88
13363,232.58,19.38,2,26,195,232.58,19.38,2,26,1007.76
13364,24.96,8.32,2,5,12,24.96,8.32,2,5,83.2
13365,514.47,16.08,3,209,254,514.47,16.08,3,209,10082.16
13368,145.8,29.16,1,0,48,145.8,29.16,1,0,0.0
13369,-12.63,-3.16,2,11,-4,-12.63,-3.16,2,11,-69.52
13370,212.42,16.34,2,5,118,212.42,16.34,2,5,163.4
13372,74.92,18.73,1,0,20,74.92,18.73,1,0,0.0
13373,656.31,17.74,3,216,345,656.31,17.74,3,216,11495.52
13375,215.43,23.94,2,7,131,215.43,23.94,2,7,335.16
13376,153.0,19.12,3,135,66,153.0,19.12,3,135,7743.6
13379,94.0,5.88,3,110,70,94.0,5.88,3,110,1940.4
13381,742.24,22.49,6,267,316,742.24,22.49,6,267,36028.98
13382,59.42,14.86,1,0,34,59.42,14.86,1,0,0.0
13384,883.36,31.55,6,148,552,883.36,31.55,6,148,28016.4
13385,101.65,20.33,1,0,54,101.65,20.33,1,0,0.0
13388,74.9,18.73,2,0,16,74.9,18.73,2,0,0.0
13389,124.4,13.82,3,221,56,124.4,13.82,3,221,9162.66
13390,167.4,55.8,1,0,28,167.4,55.8,1,0,0.0
13394,217.83,10.89,9,308,289,217.83,10.89,9,308,30187.08
13395,66.3,16.58,1,0,54,66.3,16.58,1,0,0.0
13396,444.24,31.73,4,298,202,444.24,31.73,4,298,37822.16
13397,117.0,23.4,3,156,40,117.0,23.4,3,156,10951.2
13398,79.96,15.99,1,0,42,79.96,15.99,1,0,0.0
13402,98.12,14.02,2,245,70,98.12,14.02,2,245,6869.8
13403,75.0,25.0,1,0,44,75.0,25.0,1,0,0.0
13404,53.9,17.97,2,211,22,53.9,17.97,2,211,7583.34
13405,145.58,20.8,3,243,33,145.58,20.8,3,243,15163.2
13408,4581.91,45.82,48,372,2878,4581.91,45.82,48,372,818161.92
13410,251.55,41.92,4,267,129,251.55,41.92,4,267,44770.56
13411,87.45,21.86,1,0,23,87.45,21.86,1,0,0.0
13414,53.85,17.95,2,24,19,53.85,17.95,2,24,861.6
13416,34.0,17.0,1,0,8,34.0,17.0,1,0,0.0
13417,124.9,31.22,2,201,24,124.9,31.22,2,201,12550.44
13418,1380.69,20.01,17,361,787,1380.69,20.01,17,361,122801.37
13419,24.84,12.42,1,0,24,24.84,12.42,1,0,0.0
13420,15.3,7.65,2,36,11,15.3,7.65,2,36,550.8
13421,324.02,16.2,2,250,240,324.02,16.2,2,250,8100.0
13422,485.01,18.65,1,0,275,485.01,18.65,1,0,0.0
13425,284.55,15.81,3,186,204,284.55,15.81,3,186,8821.98
13426,726.46,22.7,10,359,560,726.46,22.7,10,359,81493.0
13427,213.34,26.67,3,196,179,213.34,26.67,3,196,15681.96
13428,35.58,2.09,1,0,36,35.58,2.09,1,0,0.0
13429,281.0,17.56,4,65,298,281.0,17.56,4,65,4565.6
13430,127.09,10.59,4,68,125,127.09,10.59,4,68,2880.48
13431,287.62,28.76,2,21,74,287.62,28.76,2,21,1207.92
13434,202.56,101.28,2,22,108,202.56,101.28,2,22,4456.32
13435,550.63,27.53,7,184,355,550.63,27.53,7,184,35458.64
13436,47.4,11.85,1,0,47,47.4,11.85,1,0,0.0
13437,651.9,20.37,7,176,282,651.9,20.37,7,176,25095.84
13439,69.22,4.61,1,0,44,69.22,4.61,1,0,0.0
13441,81.12,81.12,1,0,48,81.12,81.12,1,0,0.0
13447,196.82,16.4,4,12,117,196.82,16.4,4,12,787.2
13448,686.75,16.75,6,357,283,686.75,16.75,6,357,35878.5
13449,115.19,19.2,1,0,51,115.19,19.2,1,0,0.0
13450,277.08,25.19,5,192,314,277.08,25.19,5,192,24182.4
13451,547.7,5.89,5,308,414,547.7,5.89,5,308,9070.6
13453,74.9,18.73,2,124,14,74.9,18.73,2,124,4645.04
13455,281.28,23.44,3,342,88,281.28,23.44,3,342,24049.44
13456,195.05,24.38,6,190,84,195.05,24.38,6,190,27793.2
13458,1787.15,23.21,16,352,975,1787.15,23.21,16,352,130718.72
13460,25.5,12.75,2,20,29,25.5,12.75,2,20,510.0
13461,412.4,45.82,3,125,334,412.4,45.82,3,125,17182.5
13462,17.7,17.7,1,0,6,17.7,17.7,1,0,0.0
13464,90.7,18.14,1,0,67,90.7,18.14,1,0,0.0
13466,67.15,11.19,2,84,98,67.15,11.19,2,84,1879.92
13467,269.32,12.82,2,26,137,269.32,12.82,2,26,666.64
13468,1024.26,17.66,28,372,463,1024.26,17.66,28,372,183946.56
13470,16.5,16.5,1,0,10,16.5,16.5,1,0,0.0
13471,505.14,10.31,3,42,305,505.14,10.31,3,42,1299.06
13473,132.33,18.9,2,272,95,132.33,18.9,2,272,10281.6
13474,34.43,2.65,1,0,28,34.43,2.65,1,0,0.0
13475,243.93,15.25,3,70,167,243.93,15.25,3,70,3202.5
13476,226.05,15.07,3,103,87,226.05,15.07,3,103,4656.63
13477,274.28,22.86,6,254,94,274.28,22.86,6,254,34838.64
13479,69.35,23.12,2,34,29,69.35,23.12,2,34,1572.16
13481,313.06,14.23,5,323,209,313.06,14.23,5,323,22981.45
13482,52.4,17.47,1,0,40,52.4,17.47,1,0,0.0
13483,79.86,15.97,1,0,94,79.86,15.97,1,0,0.0
13484,15.9,15.9,1,0,2,15.9,15.9,1,0,0.0
13485,63.9,15.98,1,0,65,63.9,15.98,1,0,0.0
13486,310.52,19.41,3,77,156,310.52,19.41,3,77,4483.71
13487,135.2,16.9,3,296,69,135.2,16.9,3,296,15007.2
13488,1799.18,21.94,15,350,954,1799.18,21.94,15,350,115185.0
13489,197.88,49.47,2,5,324,197.88,49.47,2,5,494.7
13491,309.75,14.08,8,308,318,309.75,14.08,8,308,34693.12
13492,346.24,24.73,3,78,104,346.24,24.73,3,78,5786.82
13493,120.0,60.0,2,12,3,120.0,60.0,2,12,1440.0
13494,78.9,15.78,1,0,34,78.9,15.78,1,0,0.0
13495,468.54,42.59,5,361,202,468.54,42.59,5,361,76874.95
13496,156.1,26.02,2,349,70,156.1,26.02,2,349,18161.96
13497,143.9,20.56,2,86,42,143.9,20.56,2,86,3536.32
13499,369.17,36.92,5,252,415,369.17,36.92,5,252,46519.2
13500,276.75,16.28,3,99,133,276.75,16.28,3,99,4835.16
13501,283.95,21.84,1,0,91,283.95,21.84,1,0,0.0
13502,44.1,14.7,2,258,30,44.1,14.7,2,258,7585.2
13503,59.2,11.84,1,0,76,59.2,11.84,1,0,0.0
